noun,concreteness,adjective,denotation,phrase,frequency_dep,frequency_seq
cursor,concrete,mock,privative,mock cursor,0.0,0.0
cursor,concrete,mythical,privative,mythical cursor,0.0,0.0
cursor,concrete,past,privative,past cursor,0.0,0.0
cursor,concrete,phony,privative,phony cursor,0.0,0.0
cursor,concrete,spurious,privative,spurious cursor,0.0,0.0
cursor,concrete,virtual,privative,virtual cursor,0.0,0.0
onyx,concrete,actual,subsective,actual onyx,0.0,0.0
onyx,concrete,authentic,subsective,authentic onyx,0.0,0.0
onyx,concrete,average,subsective,average onyx,0.0,0.0
onyx,concrete,bad,subsective,bad onyx,0.0,0.0
onyx,concrete,current,subsective,current onyx,0.0,0.0
onyx,concrete,genuine,subsective,genuine onyx,3.946277537862638e-10,5.263991696728012e-10
onyx,concrete,good,subsective,good onyx,2.9038409310216175e-11,1.346491171596144e-11
onyx,concrete,important,subsective,important onyx,0.0,0.0
onyx,concrete,new,subsective,new onyx,3.517079219987255e-11,2.0628697564419364e-10
onyx,concrete,old,subsective,old onyx,6.542329552094398e-11,2.3880418847079905e-10
onyx,concrete,perfect,subsective,perfect onyx,0.0,0.0
onyx,concrete,real,subsective,real onyx,1.8017252472435027e-10,1.6973849478904378e-10
onyx,concrete,special,subsective,special onyx,0.0,0.0
onyx,concrete,true,subsective,true onyx,6.290692243948594e-10,7.445116671566658e-10
onyx,concrete,typical,subsective,typical onyx,5.127612927053921e-11,4.769284425845098e-11
onyx,concrete,unique,subsective,unique onyx,0.0,0.0
onyx,concrete,artificial,privative,artificial onyx,6.223707612451576e-11,5.693639651307613e-11
onyx,concrete,counterfeit,privative,counterfeit onyx,0.0,0.0
onyx,concrete,fabricated,privative,fabricated onyx,0.0,0.0
onyx,concrete,fake,privative,fake onyx,0.0,0.0
onyx,concrete,false,privative,false onyx,0.0,0.0
onyx,concrete,fictional,privative,fictional onyx,0.0,0.0
onyx,concrete,fictitious,privative,fictitious onyx,0.0,0.0
onyx,concrete,former,privative,former onyx,0.0,0.0
onyx,concrete,hypothetical,privative,hypothetical onyx,0.0,0.0
onyx,concrete,imaginary,privative,imaginary onyx,0.0,0.0
onyx,concrete,mock,privative,mock onyx,0.0,0.0
onyx,concrete,mythical,privative,mythical onyx,0.0,0.0
onyx,concrete,past,privative,past onyx,0.0,0.0
onyx,concrete,phony,privative,phony onyx,0.0,0.0
onyx,concrete,spurious,privative,spurious onyx,0.0,0.0
onyx,concrete,virtual,privative,virtual onyx,0.0,0.0
venom,concrete,actual,subsective,actual venom,1.8030043511273827e-10,1.689009284938134e-10
venom,concrete,authentic,subsective,authentic venom,2.5871641935323922e-11,2.0395010844444893e-11
venom,concrete,average,subsective,average venom,2.3877724959661634e-11,2.4839695663248036e-10
venom,concrete,bad,subsective,bad venom,1.4735409207454004e-11,0.0
venom,concrete,current,subsective,current venom,0.0,0.0
venom,concrete,genuine,subsective,genuine venom,9.415153224608721e-11,8.778165214205932e-11
venom,concrete,good,subsective,good venom,7.645432658605801e-11,3.2076288197629336e-11
venom,concrete,important,subsective,important venom,2.7408966086021e-11,4.1978993139601954e-11
venom,concrete,new,subsective,new venom,5.906082707585129e-10,6.774527731740047e-10
venom,concrete,old,subsective,old venom,5.591158914546207e-10,4.5266348222584186e-10
venom,concrete,perfect,subsective,perfect venom,1.9228741141049133e-11,0.0
venom,concrete,real,subsective,real venom,1.5505048408853594e-09,1.4659458841843251e-09
venom,concrete,special,subsective,special venom,1.4105533970620035e-09,1.4273888468606496e-09
venom,concrete,true,subsective,true venom,2.4606501822010544e-10,3.3038197704759814e-10
venom,concrete,typical,subsective,typical venom,8.517260199976122e-11,4.343186506258893e-11
venom,concrete,unique,subsective,unique venom,8.001671935986243e-11,8.552579797244615e-11
venom,concrete,artificial,privative,artificial venom,0.0,0.0
venom,concrete,counterfeit,privative,counterfeit venom,0.0,0.0
venom,concrete,fabricated,privative,fabricated venom,0.0,0.0
venom,concrete,fake,privative,fake venom,0.0,0.0
venom,concrete,false,privative,false venom,9.56327578648308e-12,0.0
venom,concrete,fictional,privative,fictional venom,0.0,0.0
venom,concrete,fictitious,privative,fictitious venom,0.0,0.0
venom,concrete,former,privative,former venom,8.10517364257605e-11,7.091304939366686e-11
venom,concrete,hypothetical,privative,hypothetical venom,0.0,0.0
venom,concrete,imaginary,privative,imaginary venom,4.076826972508633e-11,3.813981507893521e-11
venom,concrete,mock,privative,mock venom,5.1459102300634355e-11,4.883533905561888e-11
venom,concrete,mythical,privative,mythical venom,0.0,0.0
venom,concrete,past,privative,past venom,0.0,0.0
venom,concrete,phony,privative,phony venom,0.0,0.0
venom,concrete,spurious,privative,spurious venom,0.0,0.0
venom,concrete,virtual,privative,virtual venom,0.0,0.0
wheel,concrete,actual,subsective,actual wheel,1.980008950233547e-09,4.015024783569677e-09
wheel,concrete,authentic,subsective,authentic wheel,1.2349110343050222e-10,3.16787994162563e-11
wheel,concrete,average,subsective,average wheel,1.0579869752168452e-09,2.2312716658160573e-09
wheel,concrete,bad,subsective,bad wheel,8.287677793371438e-10,1.333048507597122e-09
wheel,concrete,current,subsective,current wheel,1.4810560105308744e-09,1.3565824988649223e-09
wheel,concrete,genuine,subsective,genuine wheel,2.1474016678079652e-10,7.235754120761588e-11
wheel,concrete,good,subsective,good wheel,4.870823730935289e-09,4.091310004665737e-09
wheel,concrete,important,subsective,important wheel,1.72650470958302e-09,1.089868234879908e-09
wheel,concrete,new,subsective,new wheel,3.858045467704139e-08,2.837450280048964e-08
wheel,concrete,old,subsective,old wheel,2.9949415015929595e-08,1.2314617787670597e-08
wheel,concrete,perfect,subsective,perfect wheel,1.9667702691447167e-09,1.545574982898757e-09
wheel,concrete,real,subsective,real wheel,2.0263786293708643e-09,1.1922286980947054e-09
wheel,concrete,special,subsective,special wheel,6.96177933024188e-09,5.5463170751497125e-09
wheel,concrete,true,subsective,true wheel,3.1848341324281623e-09,1.5774621935858289e-09
wheel,concrete,typical,subsective,typical wheel,2.0936930817198017e-09,2.023759718020966e-09
wheel,concrete,unique,subsective,unique wheel,9.437351484654815e-10,0.0
wheel,concrete,artificial,privative,artificial wheel,0.0,0.0
wheel,concrete,counterfeit,privative,counterfeit wheel,0.0,0.0
wheel,concrete,fabricated,privative,fabricated wheel,0.0,0.0
wheel,concrete,fake,privative,fake wheel,0.0,0.0
wheel,concrete,false,privative,false wheel,0.0,0.0
wheel,concrete,fictional,privative,fictional wheel,0.0,0.0
wheel,concrete,fictitious,privative,fictitious wheel,0.0,0.0
wheel,concrete,former,privative,former wheel,0.0,0.0
wheel,concrete,hypothetical,privative,hypothetical wheel,0.0,0.0
wheel,concrete,imaginary,privative,imaginary wheel,0.0,0.0
wheel,concrete,mock,privative,mock wheel,0.0,0.0
wheel,concrete,mythical,privative,mythical wheel,0.0,0.0
wheel,concrete,past,privative,past wheel,0.0,0.0
wheel,concrete,phony,privative,phony wheel,0.0,0.0
wheel,concrete,spurious,privative,spurious wheel,0.0,0.0
wheel,concrete,virtual,privative,virtual wheel,0.0,0.0
crate,concrete,actual,subsective,actual crate,0.0,0.0
crate,concrete,authentic,subsective,authentic crate,0.0,0.0
crate,concrete,average,subsective,average crate,0.0,0.0
crate,concrete,bad,subsective,bad crate,0.0,0.0
crate,concrete,current,subsective,current crate,0.0,0.0
crate,concrete,genuine,subsective,genuine crate,0.0,0.0
crate,concrete,good,subsective,good crate,0.0,0.0
crate,concrete,important,subsective,important crate,0.0,0.0
crate,concrete,new,subsective,new crate,0.0,0.0
crate,concrete,old,subsective,old crate,0.0,0.0
crate,concrete,perfect,subsective,perfect crate,0.0,0.0
crate,concrete,real,subsective,real crate,0.0,0.0
crate,concrete,special,subsective,special crate,0.0,0.0
crate,concrete,true,subsective,true crate,0.0,0.0
crate,concrete,typical,subsective,typical crate,0.0,0.0
crate,concrete,unique,subsective,unique crate,0.0,0.0
crate,concrete,artificial,privative,artificial crate,0.0,0.0
crate,concrete,counterfeit,privative,counterfeit crate,0.0,0.0
crate,concrete,fabricated,privative,fabricated crate,0.0,0.0
crate,concrete,fake,privative,fake crate,0.0,0.0
crate,concrete,false,privative,false crate,0.0,0.0
crate,concrete,fictional,privative,fictional crate,0.0,0.0
crate,concrete,fictitious,privative,fictitious crate,0.0,0.0
crate,concrete,former,privative,former crate,0.0,0.0
crate,concrete,hypothetical,privative,hypothetical crate,0.0,0.0
crate,concrete,imaginary,privative,imaginary crate,0.0,0.0
crate,concrete,mock,privative,mock crate,0.0,0.0
crate,concrete,mythical,privative,mythical crate,0.0,0.0
crate,concrete,past,privative,past crate,0.0,0.0
crate,concrete,phony,privative,phony crate,0.0,0.0
crate,concrete,spurious,privative,spurious crate,0.0,0.0
crate,concrete,virtual,privative,virtual crate,0.0,0.0
stud,concrete,actual,subsective,actual stud,0.0,0.0
stud,concrete,authentic,subsective,authentic stud,0.0,0.0
stud,concrete,average,subsective,average stud,0.0,0.0
stud,concrete,bad,subsective,bad stud,0.0,0.0
stud,concrete,current,subsective,current stud,0.0,0.0
stud,concrete,genuine,subsective,genuine stud,0.0,0.0
stud,concrete,good,subsective,good stud,0.0,0.0
stud,concrete,important,subsective,important stud,0.0,0.0
stud,concrete,new,subsective,new stud,0.0,0.0
stud,concrete,old,subsective,old stud,0.0,0.0
stud,concrete,perfect,subsective,perfect stud,0.0,0.0
stud,concrete,real,subsective,real stud,0.0,0.0
stud,concrete,special,subsective,special stud,0.0,0.0
stud,concrete,true,subsective,true stud,0.0,0.0
stud,concrete,typical,subsective,typical stud,0.0,0.0
stud,concrete,unique,subsective,unique stud,0.0,0.0
stud,concrete,artificial,privative,artificial stud,0.0,0.0
stud,concrete,counterfeit,privative,counterfeit stud,0.0,0.0
stud,concrete,fabricated,privative,fabricated stud,0.0,0.0
stud,concrete,fake,privative,fake stud,0.0,0.0
stud,concrete,false,privative,false stud,0.0,0.0
stud,concrete,fictional,privative,fictional stud,0.0,0.0
stud,concrete,fictitious,privative,fictitious stud,0.0,0.0
stud,concrete,former,privative,former stud,0.0,0.0
stud,concrete,hypothetical,privative,hypothetical stud,0.0,0.0
stud,concrete,imaginary,privative,imaginary stud,0.0,0.0
stud,concrete,mock,privative,mock stud,0.0,0.0
stud,concrete,mythical,privative,mythical stud,0.0,0.0
stud,concrete,past,privative,past stud,0.0,0.0
stud,concrete,phony,privative,phony stud,0.0,0.0
stud,concrete,spurious,privative,spurious stud,0.0,0.0
stud,concrete,virtual,privative,virtual stud,0.0,0.0
print,concrete,actual,subsective,actual print,0.0,0.0
print,concrete,authentic,subsective,authentic print,0.0,0.0
print,concrete,average,subsective,average print,0.0,0.0
print,concrete,bad,subsective,bad print,0.0,0.0
print,concrete,current,subsective,current print,0.0,0.0
print,concrete,genuine,subsective,genuine print,0.0,0.0
print,concrete,good,subsective,good print,0.0,0.0
print,concrete,important,subsective,important print,0.0,0.0
print,concrete,new,subsective,new print,0.0,0.0
print,concrete,old,subsective,old print,0.0,0.0
print,concrete,perfect,subsective,perfect print,0.0,0.0
print,concrete,real,subsective,real print,0.0,0.0
print,concrete,special,subsective,special print,0.0,0.0
print,concrete,true,subsective,true print,0.0,0.0
print,concrete,typical,subsective,typical print,0.0,0.0
print,concrete,unique,subsective,unique print,0.0,0.0
print,concrete,artificial,privative,artificial print,0.0,0.0
print,concrete,counterfeit,privative,counterfeit print,0.0,0.0
print,concrete,fabricated,privative,fabricated print,0.0,0.0
print,concrete,fake,privative,fake print,0.0,0.0
print,concrete,false,privative,false print,0.0,0.0
print,concrete,fictional,privative,fictional print,0.0,0.0
print,concrete,fictitious,privative,fictitious print,0.0,0.0
print,concrete,former,privative,former print,0.0,0.0
print,concrete,hypothetical,privative,hypothetical print,0.0,0.0
print,concrete,imaginary,privative,imaginary print,0.0,0.0
print,concrete,mock,privative,mock print,0.0,0.0
print,concrete,mythical,privative,mythical print,0.0,0.0
print,concrete,past,privative,past print,0.0,0.0
print,concrete,phony,privative,phony print,0.0,0.0
print,concrete,spurious,privative,spurious print,0.0,0.0
print,concrete,virtual,privative,virtual print,0.0,0.0
wombat,concrete,actual,subsective,actual wombat,0.0,0.0
wombat,concrete,authentic,subsective,authentic wombat,0.0,0.0
wombat,concrete,average,subsective,average wombat,0.0,0.0
wombat,concrete,bad,subsective,bad wombat,0.0,0.0
wombat,concrete,current,subsective,current wombat,0.0,0.0
wombat,concrete,genuine,subsective,genuine wombat,0.0,0.0
wombat,concrete,good,subsective,good wombat,0.0,0.0
wombat,concrete,important,subsective,important wombat,0.0,0.0
wombat,concrete,new,subsective,new wombat,0.0,0.0
wombat,concrete,old,subsective,old wombat,0.0,0.0
wombat,concrete,perfect,subsective,perfect wombat,0.0,0.0
wombat,concrete,real,subsective,real wombat,0.0,0.0
wombat,concrete,special,subsective,special wombat,0.0,0.0
wombat,concrete,true,subsective,true wombat,0.0,0.0
wombat,concrete,typical,subsective,typical wombat,0.0,0.0
wombat,concrete,unique,subsective,unique wombat,0.0,0.0
wombat,concrete,artificial,privative,artificial wombat,0.0,0.0
wombat,concrete,counterfeit,privative,counterfeit wombat,0.0,0.0
wombat,concrete,fabricated,privative,fabricated wombat,0.0,0.0
wombat,concrete,fake,privative,fake wombat,0.0,0.0
wombat,concrete,false,privative,false wombat,0.0,0.0
wombat,concrete,fictional,privative,fictional wombat,0.0,0.0
wombat,concrete,fictitious,privative,fictitious wombat,0.0,0.0
wombat,concrete,former,privative,former wombat,0.0,0.0
wombat,concrete,hypothetical,privative,hypothetical wombat,0.0,0.0
wombat,concrete,imaginary,privative,imaginary wombat,0.0,0.0
wombat,concrete,mock,privative,mock wombat,0.0,0.0
wombat,concrete,mythical,privative,mythical wombat,0.0,0.0
wombat,concrete,past,privative,past wombat,0.0,0.0
wombat,concrete,phony,privative,phony wombat,0.0,0.0
wombat,concrete,spurious,privative,spurious wombat,0.0,0.0
wombat,concrete,virtual,privative,virtual wombat,0.0,0.0
piece,concrete,actual,subsective,actual piece,0.0,0.0
piece,concrete,authentic,subsective,authentic piece,0.0,0.0
piece,concrete,average,subsective,average piece,0.0,0.0
piece,concrete,bad,subsective,bad piece,0.0,0.0
piece,concrete,current,subsective,current piece,0.0,0.0
piece,concrete,genuine,subsective,genuine piece,0.0,0.0
piece,concrete,good,subsective,good piece,0.0,0.0
piece,concrete,important,subsective,important piece,0.0,0.0
piece,concrete,new,subsective,new piece,0.0,0.0
piece,concrete,old,subsective,old piece,0.0,0.0
piece,concrete,perfect,subsective,perfect piece,0.0,0.0
piece,concrete,real,subsective,real piece,0.0,0.0
piece,concrete,special,subsective,special piece,0.0,0.0
piece,concrete,true,subsective,true piece,0.0,0.0
piece,concrete,typical,subsective,typical piece,0.0,0.0
piece,concrete,unique,subsective,unique piece,0.0,0.0
piece,concrete,artificial,privative,artificial piece,0.0,0.0
piece,concrete,counterfeit,privative,counterfeit piece,0.0,0.0
piece,concrete,fabricated,privative,fabricated piece,0.0,0.0
piece,concrete,fake,privative,fake piece,0.0,0.0
piece,concrete,false,privative,false piece,0.0,0.0
piece,concrete,fictional,privative,fictional piece,0.0,0.0
piece,concrete,fictitious,privative,fictitious piece,0.0,0.0
piece,concrete,former,privative,former piece,0.0,0.0
piece,concrete,hypothetical,privative,hypothetical piece,0.0,0.0
piece,concrete,imaginary,privative,imaginary piece,0.0,0.0
piece,concrete,mock,privative,mock piece,0.0,0.0
piece,concrete,mythical,privative,mythical piece,0.0,0.0
piece,concrete,past,privative,past piece,0.0,0.0
piece,concrete,phony,privative,phony piece,0.0,0.0
piece,concrete,spurious,privative,spurious piece,0.0,0.0
piece,concrete,virtual,privative,virtual piece,0.0,0.0
infant,concrete,actual,subsective,actual infant,0.0,0.0
infant,concrete,authentic,subsective,authentic infant,0.0,0.0
infant,concrete,average,subsective,average infant,0.0,0.0
infant,concrete,bad,subsective,bad infant,0.0,0.0
infant,concrete,current,subsective,current infant,0.0,0.0
infant,concrete,genuine,subsective,genuine infant,0.0,0.0
infant,concrete,good,subsective,good infant,0.0,0.0
infant,concrete,important,subsective,important infant,0.0,0.0
infant,concrete,new,subsective,new infant,0.0,0.0
infant,concrete,old,subsective,old infant,0.0,0.0
infant,concrete,perfect,subsective,perfect infant,0.0,0.0
infant,concrete,real,subsective,real infant,0.0,0.0
infant,concrete,special,subsective,special infant,0.0,0.0
infant,concrete,true,subsective,true infant,0.0,0.0
infant,concrete,typical,subsective,typical infant,0.0,0.0
infant,concrete,unique,subsective,unique infant,0.0,0.0
infant,concrete,artificial,privative,artificial infant,0.0,0.0
infant,concrete,counterfeit,privative,counterfeit infant,0.0,0.0
infant,concrete,fabricated,privative,fabricated infant,0.0,0.0
infant,concrete,fake,privative,fake infant,0.0,0.0
infant,concrete,false,privative,false infant,0.0,0.0
infant,concrete,fictional,privative,fictional infant,0.0,0.0
infant,concrete,fictitious,privative,fictitious infant,0.0,0.0
infant,concrete,former,privative,former infant,0.0,0.0
infant,concrete,hypothetical,privative,hypothetical infant,0.0,0.0
infant,concrete,imaginary,privative,imaginary infant,0.0,0.0
infant,concrete,mock,privative,mock infant,0.0,0.0
infant,concrete,mythical,privative,mythical infant,0.0,0.0
infant,concrete,past,privative,past infant,0.0,0.0
infant,concrete,phony,privative,phony infant,0.0,0.0
infant,concrete,spurious,privative,spurious infant,0.0,0.0
infant,concrete,virtual,privative,virtual infant,0.0,0.0
prison,concrete,actual,subsective,actual prison,0.0,0.0
prison,concrete,authentic,subsective,authentic prison,0.0,0.0
prison,concrete,average,subsective,average prison,0.0,0.0
prison,concrete,bad,subsective,bad prison,0.0,0.0
prison,concrete,current,subsective,current prison,0.0,0.0
prison,concrete,genuine,subsective,genuine prison,0.0,0.0
prison,concrete,good,subsective,good prison,0.0,0.0
prison,concrete,important,subsective,important prison,0.0,0.0
prison,concrete,new,subsective,new prison,0.0,0.0
prison,concrete,old,subsective,old prison,0.0,0.0
prison,concrete,perfect,subsective,perfect prison,0.0,0.0
prison,concrete,real,subsective,real prison,0.0,0.0
prison,concrete,special,subsective,special prison,0.0,0.0
prison,concrete,true,subsective,true prison,0.0,0.0
prison,concrete,typical,subsective,typical prison,0.0,0.0
prison,concrete,unique,subsective,unique prison,0.0,0.0
prison,concrete,artificial,privative,artificial prison,0.0,0.0
prison,concrete,counterfeit,privative,counterfeit prison,0.0,0.0
prison,concrete,fabricated,privative,fabricated prison,0.0,0.0
prison,concrete,fake,privative,fake prison,0.0,0.0
prison,concrete,false,privative,false prison,0.0,0.0
prison,concrete,fictional,privative,fictional prison,0.0,0.0
prison,concrete,fictitious,privative,fictitious prison,0.0,0.0
prison,concrete,former,privative,former prison,0.0,0.0
prison,concrete,hypothetical,privative,hypothetical prison,0.0,0.0
prison,concrete,imaginary,privative,imaginary prison,0.0,0.0
prison,concrete,mock,privative,mock prison,0.0,0.0
prison,concrete,mythical,privative,mythical prison,0.0,0.0
prison,concrete,past,privative,past prison,0.0,0.0
prison,concrete,phony,privative,phony prison,0.0,0.0
prison,concrete,spurious,privative,spurious prison,0.0,0.0
prison,concrete,virtual,privative,virtual prison,0.0,0.0
seaman,concrete,actual,subsective,actual seaman,0.0,0.0
seaman,concrete,authentic,subsective,authentic seaman,0.0,0.0
seaman,concrete,average,subsective,average seaman,0.0,0.0
seaman,concrete,bad,subsective,bad seaman,0.0,0.0
seaman,concrete,current,subsective,current seaman,0.0,0.0
seaman,concrete,genuine,subsective,genuine seaman,0.0,0.0
seaman,concrete,good,subsective,good seaman,0.0,0.0
seaman,concrete,important,subsective,important seaman,0.0,0.0
seaman,concrete,new,subsective,new seaman,0.0,0.0
seaman,concrete,old,subsective,old seaman,0.0,0.0
seaman,concrete,perfect,subsective,perfect seaman,0.0,0.0
seaman,concrete,real,subsective,real seaman,0.0,0.0
seaman,concrete,special,subsective,special seaman,0.0,0.0
seaman,concrete,true,subsective,true seaman,0.0,0.0
seaman,concrete,typical,subsective,typical seaman,0.0,0.0
seaman,concrete,unique,subsective,unique seaman,0.0,0.0
seaman,concrete,artificial,privative,artificial seaman,0.0,0.0
seaman,concrete,counterfeit,privative,counterfeit seaman,0.0,0.0
seaman,concrete,fabricated,privative,fabricated seaman,0.0,0.0
seaman,concrete,fake,privative,fake seaman,0.0,0.0
seaman,concrete,false,privative,false seaman,0.0,0.0
seaman,concrete,fictional,privative,fictional seaman,0.0,0.0
seaman,concrete,fictitious,privative,fictitious seaman,0.0,0.0
seaman,concrete,former,privative,former seaman,0.0,0.0
seaman,concrete,hypothetical,privative,hypothetical seaman,0.0,0.0
seaman,concrete,imaginary,privative,imaginary seaman,0.0,0.0
seaman,concrete,mock,privative,mock seaman,0.0,0.0
seaman,concrete,mythical,privative,mythical seaman,0.0,0.0
seaman,concrete,past,privative,past seaman,0.0,0.0
seaman,concrete,phony,privative,phony seaman,0.0,0.0
seaman,concrete,spurious,privative,spurious seaman,0.0,0.0
seaman,concrete,virtual,privative,virtual seaman,0.0,0.0
sign,concrete,actual,subsective,actual sign,0.0,0.0
sign,concrete,authentic,subsective,authentic sign,0.0,0.0
sign,concrete,average,subsective,average sign,0.0,0.0
sign,concrete,bad,subsective,bad sign,0.0,0.0
sign,concrete,current,subsective,current sign,0.0,0.0
sign,concrete,genuine,subsective,genuine sign,0.0,0.0
sign,concrete,good,subsective,good sign,0.0,0.0
sign,concrete,important,subsective,important sign,0.0,0.0
sign,concrete,new,subsective,new sign,0.0,0.0
sign,concrete,old,subsective,old sign,0.0,0.0
sign,concrete,perfect,subsective,perfect sign,0.0,0.0
sign,concrete,real,subsective,real sign,0.0,0.0
sign,concrete,special,subsective,special sign,0.0,0.0
sign,concrete,true,subsective,true sign,0.0,0.0
sign,concrete,typical,subsective,typical sign,0.0,0.0
sign,concrete,unique,subsective,unique sign,0.0,0.0
sign,concrete,artificial,privative,artificial sign,0.0,0.0
sign,concrete,counterfeit,privative,counterfeit sign,0.0,0.0
sign,concrete,fabricated,privative,fabricated sign,0.0,0.0
sign,concrete,fake,privative,fake sign,0.0,0.0
sign,concrete,false,privative,false sign,0.0,0.0
sign,concrete,fictional,privative,fictional sign,0.0,0.0
sign,concrete,fictitious,privative,fictitious sign,0.0,0.0
sign,concrete,former,privative,former sign,0.0,0.0
sign,concrete,hypothetical,privative,hypothetical sign,0.0,0.0
sign,concrete,imaginary,privative,imaginary sign,0.0,0.0
sign,concrete,mock,privative,mock sign,0.0,0.0
sign,concrete,mythical,privative,mythical sign,0.0,0.0
sign,concrete,past,privative,past sign,0.0,0.0
sign,concrete,phony,privative,phony sign,0.0,0.0
sign,concrete,spurious,privative,spurious sign,0.0,0.0
sign,concrete,virtual,privative,virtual sign,0.0,0.0
spandex,concrete,actual,subsective,actual spandex,0.0,0.0
spandex,concrete,authentic,subsective,authentic spandex,0.0,0.0
spandex,concrete,average,subsective,average spandex,0.0,0.0
spandex,concrete,bad,subsective,bad spandex,0.0,0.0
spandex,concrete,current,subsective,current spandex,0.0,0.0
spandex,concrete,genuine,subsective,genuine spandex,0.0,0.0
spandex,concrete,good,subsective,good spandex,0.0,0.0
spandex,concrete,important,subsective,important spandex,0.0,0.0
spandex,concrete,new,subsective,new spandex,0.0,0.0
spandex,concrete,old,subsective,old spandex,0.0,0.0
spandex,concrete,perfect,subsective,perfect spandex,0.0,0.0
spandex,concrete,real,subsective,real spandex,0.0,0.0
spandex,concrete,special,subsective,special spandex,0.0,0.0
spandex,concrete,true,subsective,true spandex,0.0,0.0
spandex,concrete,typical,subsective,typical spandex,0.0,0.0
spandex,concrete,unique,subsective,unique spandex,0.0,0.0
spandex,concrete,artificial,privative,artificial spandex,0.0,0.0
spandex,concrete,counterfeit,privative,counterfeit spandex,0.0,0.0
spandex,concrete,fabricated,privative,fabricated spandex,0.0,0.0
spandex,concrete,fake,privative,fake spandex,0.0,0.0
spandex,concrete,false,privative,false spandex,0.0,0.0
spandex,concrete,fictional,privative,fictional spandex,0.0,0.0
spandex,concrete,fictitious,privative,fictitious spandex,0.0,0.0
spandex,concrete,former,privative,former spandex,0.0,0.0
spandex,concrete,hypothetical,privative,hypothetical spandex,0.0,0.0
spandex,concrete,imaginary,privative,imaginary spandex,0.0,0.0
spandex,concrete,mock,privative,mock spandex,0.0,0.0
spandex,concrete,mythical,privative,mythical spandex,0.0,0.0
spandex,concrete,past,privative,past spandex,0.0,0.0
spandex,concrete,phony,privative,phony spandex,0.0,0.0
spandex,concrete,spurious,privative,spurious spandex,0.0,0.0
spandex,concrete,virtual,privative,virtual spandex,0.0,0.0
pulp,concrete,actual,subsective,actual pulp,0.0,0.0
pulp,concrete,authentic,subsective,authentic pulp,0.0,0.0
pulp,concrete,average,subsective,average pulp,0.0,0.0
pulp,concrete,bad,subsective,bad pulp,0.0,0.0
pulp,concrete,current,subsective,current pulp,0.0,0.0
pulp,concrete,genuine,subsective,genuine pulp,0.0,0.0
pulp,concrete,good,subsective,good pulp,0.0,0.0
pulp,concrete,important,subsective,important pulp,0.0,0.0
pulp,concrete,new,subsective,new pulp,0.0,0.0
pulp,concrete,old,subsective,old pulp,0.0,0.0
pulp,concrete,perfect,subsective,perfect pulp,0.0,0.0
pulp,concrete,real,subsective,real pulp,0.0,0.0
pulp,concrete,special,subsective,special pulp,0.0,0.0
pulp,concrete,true,subsective,true pulp,0.0,0.0
pulp,concrete,typical,subsective,typical pulp,0.0,0.0
pulp,concrete,unique,subsective,unique pulp,0.0,0.0
pulp,concrete,artificial,privative,artificial pulp,0.0,0.0
pulp,concrete,counterfeit,privative,counterfeit pulp,0.0,0.0
pulp,concrete,fabricated,privative,fabricated pulp,0.0,0.0
pulp,concrete,fake,privative,fake pulp,0.0,0.0
pulp,concrete,false,privative,false pulp,0.0,0.0
pulp,concrete,fictional,privative,fictional pulp,0.0,0.0
pulp,concrete,fictitious,privative,fictitious pulp,0.0,0.0
pulp,concrete,former,privative,former pulp,0.0,0.0
pulp,concrete,hypothetical,privative,hypothetical pulp,0.0,0.0
pulp,concrete,imaginary,privative,imaginary pulp,0.0,0.0
pulp,concrete,mock,privative,mock pulp,0.0,0.0
pulp,concrete,mythical,privative,mythical pulp,0.0,0.0
pulp,concrete,past,privative,past pulp,0.0,0.0
pulp,concrete,phony,privative,phony pulp,0.0,0.0
pulp,concrete,spurious,privative,spurious pulp,0.0,0.0
pulp,concrete,virtual,privative,virtual pulp,0.0,0.0
tobacco,concrete,actual,subsective,actual tobacco,0.0,0.0
tobacco,concrete,authentic,subsective,authentic tobacco,0.0,0.0
tobacco,concrete,average,subsective,average tobacco,0.0,0.0
tobacco,concrete,bad,subsective,bad tobacco,0.0,0.0
tobacco,concrete,current,subsective,current tobacco,0.0,0.0
tobacco,concrete,genuine,subsective,genuine tobacco,0.0,0.0
tobacco,concrete,good,subsective,good tobacco,0.0,0.0
tobacco,concrete,important,subsective,important tobacco,0.0,0.0
tobacco,concrete,new,subsective,new tobacco,0.0,0.0
tobacco,concrete,old,subsective,old tobacco,0.0,0.0
tobacco,concrete,perfect,subsective,perfect tobacco,0.0,0.0
tobacco,concrete,real,subsective,real tobacco,0.0,0.0
tobacco,concrete,special,subsective,special tobacco,0.0,0.0
tobacco,concrete,true,subsective,true tobacco,0.0,0.0
tobacco,concrete,typical,subsective,typical tobacco,0.0,0.0
tobacco,concrete,unique,subsective,unique tobacco,0.0,0.0
tobacco,concrete,artificial,privative,artificial tobacco,0.0,0.0
tobacco,concrete,counterfeit,privative,counterfeit tobacco,0.0,0.0
tobacco,concrete,fabricated,privative,fabricated tobacco,0.0,0.0
tobacco,concrete,fake,privative,fake tobacco,0.0,0.0
tobacco,concrete,false,privative,false tobacco,0.0,0.0
tobacco,concrete,fictional,privative,fictional tobacco,0.0,0.0
tobacco,concrete,fictitious,privative,fictitious tobacco,0.0,0.0
tobacco,concrete,former,privative,former tobacco,0.0,0.0
