Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-koj1,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
5,1690209247658,24/07/2023 14:34:07,1690212847658,1,24/07/2023 16:34:07,135241,8,questionnaire-qh5e,,30837231,BLIND,9155930,,complete,,64be99d09da1a5a624b8e88f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,834x1194,1194x727,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209247658,24/07/2023 14:34:07,1690212847658,1,24/07/2023 16:34:07,135241,8,questionnaire-qh5e,,30837231,BLIND,9155930,,complete,,64be99d09da1a5a624b8e88f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,834x1194,1194x727,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209247658,24/07/2023 14:34:07,1690212847658,1,24/07/2023 16:34:07,135241,8,questionnaire-qh5e,,30837231,BLIND,9155930,,complete,,64be99d09da1a5a624b8e88f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,834x1194,1194x727,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209247659,24/07/2023 14:34:07,1690212847659,1,24/07/2023 16:34:07,135241,8,questionnaire-qh5e,,30837231,BLIND,9155930,,complete,,64be99d09da1a5a624b8e88f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,834x1194,1194x727,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209243543,24/07/2023 14:34:03,1690212843543,1,24/07/2023 16:34:03,135241,8,questionnaire-qh5e,,30837233,BLIND,9155933,,complete,,64be99c2b96ead88ad4dddb4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209253140,24/07/2023 14:34:13,1690212853140,1,24/07/2023 16:34:13,135241,8,questionnaire-qh5e,,30837233,BLIND,9155933,,complete,,64be99c2b96ead88ad4dddb4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209253141,24/07/2023 14:34:13,1690212853141,1,24/07/2023 16:34:13,135241,8,questionnaire-qh5e,,30837233,BLIND,9155933,,complete,,64be99c2b96ead88ad4dddb4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209253141,24/07/2023 14:34:13,1690212853141,1,24/07/2023 16:34:13,135241,8,questionnaire-qh5e,,30837233,BLIND,9155933,,complete,,64be99c2b96ead88ad4dddb4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209253142,24/07/2023 14:34:13,1690212853142,1,24/07/2023 16:34:13,135241,8,questionnaire-qh5e,,30837233,BLIND,9155933,,complete,,64be99c2b96ead88ad4dddb4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209253142,24/07/2023 14:34:13,1690212853142,1,24/07/2023 16:34:13,135241,8,questionnaire-qh5e,,30837233,BLIND,9155933,,complete,,64be99c2b96ead88ad4dddb4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209253143,24/07/2023 14:34:13,1690212853143,1,24/07/2023 16:34:13,135241,8,questionnaire-qh5e,,30837233,BLIND,9155933,,complete,,64be99c2b96ead88ad4dddb4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209253143,24/07/2023 14:34:13,1690212853143,1,24/07/2023 16:34:13,135241,8,questionnaire-qh5e,,30837233,BLIND,9155933,,complete,,64be99c2b96ead88ad4dddb4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209270841,24/07/2023 14:34:30,1690212870841,1,24/07/2023 16:34:30,135241,8,questionnaire-qh5e,,30837234,BLIND,9155932,,complete,,64be99c779f34e6885b8e89a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209281552,24/07/2023 14:34:41,1690212881552,1,24/07/2023 16:34:41,135241,8,questionnaire-qh5e,,30837234,BLIND,9155932,,complete,,64be99c779f34e6885b8e89a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209281553,24/07/2023 14:34:41,1690212881553,1,24/07/2023 16:34:41,135241,8,questionnaire-qh5e,,30837234,BLIND,9155932,,complete,,64be99c779f34e6885b8e89a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209281553,24/07/2023 14:34:41,1690212881553,1,24/07/2023 16:34:41,135241,8,questionnaire-qh5e,,30837234,BLIND,9155932,,complete,,64be99c779f34e6885b8e89a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209281553,24/07/2023 14:34:41,1690212881553,1,24/07/2023 16:34:41,135241,8,questionnaire-qh5e,,30837234,BLIND,9155932,,complete,,64be99c779f34e6885b8e89a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209281553,24/07/2023 14:34:41,1690212881553,1,24/07/2023 16:34:41,135241,8,questionnaire-qh5e,,30837234,BLIND,9155932,,complete,,64be99c779f34e6885b8e89a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209281553,24/07/2023 14:34:41,1690212881553,1,24/07/2023 16:34:41,135241,8,questionnaire-qh5e,,30837234,BLIND,9155932,,complete,,64be99c779f34e6885b8e89a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209281553,24/07/2023 14:34:41,1690212881553,1,24/07/2023 16:34:41,135241,8,questionnaire-qh5e,,30837234,BLIND,9155932,,complete,,64be99c779f34e6885b8e89a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209281413,24/07/2023 14:34:41,1690212881413,1,24/07/2023 16:34:41,135241,8,questionnaire-qh5e,,30837264,BLIND,9155929,,complete,,64be99ccb919dc87a7b07f75,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1707x770,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209294707,24/07/2023 14:34:54,1690212894707,1,24/07/2023 16:34:54,135241,8,questionnaire-qh5e,,30837264,BLIND,9155929,,complete,,64be99ccb919dc87a7b07f75,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1707x770,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209294707,24/07/2023 14:34:54,1690212894707,1,24/07/2023 16:34:54,135241,8,questionnaire-qh5e,,30837264,BLIND,9155929,,complete,,64be99ccb919dc87a7b07f75,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1707x770,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209294708,24/07/2023 14:34:54,1690212894708,1,24/07/2023 16:34:54,135241,8,questionnaire-qh5e,,30837264,BLIND,9155929,,complete,,64be99ccb919dc87a7b07f75,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1707x770,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209294708,24/07/2023 14:34:54,1690212894708,1,24/07/2023 16:34:54,135241,8,questionnaire-qh5e,,30837264,BLIND,9155929,,complete,,64be99ccb919dc87a7b07f75,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1707x770,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209294709,24/07/2023 14:34:54,1690212894709,1,24/07/2023 16:34:54,135241,8,questionnaire-qh5e,,30837264,BLIND,9155929,,complete,,64be99ccb919dc87a7b07f75,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1707x770,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209294709,24/07/2023 14:34:54,1690212894709,1,24/07/2023 16:34:54,135241,8,questionnaire-qh5e,,30837264,BLIND,9155929,,complete,,64be99ccb919dc87a7b07f75,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1707x770,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209294709,24/07/2023 14:34:54,1690212894709,1,24/07/2023 16:34:54,135241,8,questionnaire-qh5e,,30837264,BLIND,9155929,,complete,,64be99ccb919dc87a7b07f75,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1280x720,1707x770,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209300789,24/07/2023 14:35:00,1690212900789,1,24/07/2023 16:35:00,135241,8,questionnaire-qh5e,,30837279,BLIND,9155941,,complete,,64be99d0d3e12291dd6b77bb,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209312857,24/07/2023 14:35:12,1690212912857,1,24/07/2023 16:35:12,135241,8,questionnaire-qh5e,,30837279,BLIND,9155941,,complete,,64be99d0d3e12291dd6b77bb,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209312858,24/07/2023 14:35:12,1690212912858,1,24/07/2023 16:35:12,135241,8,questionnaire-qh5e,,30837279,BLIND,9155941,,complete,,64be99d0d3e12291dd6b77bb,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209312858,24/07/2023 14:35:12,1690212912858,1,24/07/2023 16:35:12,135241,8,questionnaire-qh5e,,30837279,BLIND,9155941,,complete,,64be99d0d3e12291dd6b77bb,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209312858,24/07/2023 14:35:12,1690212912858,1,24/07/2023 16:35:12,135241,8,questionnaire-qh5e,,30837279,BLIND,9155941,,complete,,64be99d0d3e12291dd6b77bb,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209312859,24/07/2023 14:35:12,1690212912859,1,24/07/2023 16:35:12,135241,8,questionnaire-qh5e,,30837279,BLIND,9155941,,complete,,64be99d0d3e12291dd6b77bb,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209312859,24/07/2023 14:35:12,1690212912859,1,24/07/2023 16:35:12,135241,8,questionnaire-qh5e,,30837279,BLIND,9155941,,complete,,64be99d0d3e12291dd6b77bb,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209312859,24/07/2023 14:35:12,1690212912859,1,24/07/2023 16:35:12,135241,8,questionnaire-qh5e,,30837279,BLIND,9155941,,complete,,64be99d0d3e12291dd6b77bb,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x714,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209315216,24/07/2023 14:35:15,1690212915216,1,24/07/2023 16:35:15,135241,8,questionnaire-qh5e,,30837286,BLIND,9155944,,complete,,64be9a23984d54edb664ce8b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1440x821,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209331799,24/07/2023 14:35:31,1690212931799,1,24/07/2023 16:35:31,135241,8,questionnaire-qh5e,,30837286,BLIND,9155944,,complete,,64be9a23984d54edb664ce8b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1440x821,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209331799,24/07/2023 14:35:31,1690212931799,1,24/07/2023 16:35:31,135241,8,questionnaire-qh5e,,30837286,BLIND,9155944,,complete,,64be9a23984d54edb664ce8b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1440x821,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209331799,24/07/2023 14:35:31,1690212931799,1,24/07/2023 16:35:31,135241,8,questionnaire-qh5e,,30837286,BLIND,9155944,,complete,,64be9a23984d54edb664ce8b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1440x821,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209331799,24/07/2023 14:35:31,1690212931799,1,24/07/2023 16:35:31,135241,8,questionnaire-qh5e,,30837286,BLIND,9155944,,complete,,64be9a23984d54edb664ce8b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1440x821,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209331800,24/07/2023 14:35:31,1690212931800,1,24/07/2023 16:35:31,135241,8,questionnaire-qh5e,,30837286,BLIND,9155944,,complete,,64be9a23984d54edb664ce8b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1440x821,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209331800,24/07/2023 14:35:31,1690212931800,1,24/07/2023 16:35:31,135241,8,questionnaire-qh5e,,30837286,BLIND,9155944,,complete,,64be9a23984d54edb664ce8b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1440x821,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209331800,24/07/2023 14:35:31,1690212931800,1,24/07/2023 16:35:31,135241,8,questionnaire-qh5e,,30837286,BLIND,9155944,,complete,,64be9a23984d54edb664ce8b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 114.0.0.0,1440x900,1440x821,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209325592,24/07/2023 14:35:25,1690212925592,1,24/07/2023 16:35:25,135241,8,questionnaire-qh5e,,30837291,BLIND,9155928,,complete,,64be99cfe9b25b7b0ba46cb3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x734,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209442117,24/07/2023 14:37:22,1690213042117,1,24/07/2023 16:37:22,135241,8,questionnaire-qh5e,,30837291,BLIND,9155928,,complete,,64be99cfe9b25b7b0ba46cb3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x734,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209442117,24/07/2023 14:37:22,1690213042117,1,24/07/2023 16:37:22,135241,8,questionnaire-qh5e,,30837291,BLIND,9155928,,complete,,64be99cfe9b25b7b0ba46cb3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x734,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209442117,24/07/2023 14:37:22,1690213042117,1,24/07/2023 16:37:22,135241,8,questionnaire-qh5e,,30837291,BLIND,9155928,,complete,,64be99cfe9b25b7b0ba46cb3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x734,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209442118,24/07/2023 14:37:22,1690213042118,1,24/07/2023 16:37:22,135241,8,questionnaire-qh5e,,30837291,BLIND,9155928,,complete,,64be99cfe9b25b7b0ba46cb3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x734,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209442118,24/07/2023 14:37:22,1690213042118,1,24/07/2023 16:37:22,135241,8,questionnaire-qh5e,,30837291,BLIND,9155928,,complete,,64be99cfe9b25b7b0ba46cb3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x734,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209442118,24/07/2023 14:37:22,1690213042118,1,24/07/2023 16:37:22,135241,8,questionnaire-qh5e,,30837291,BLIND,9155928,,complete,,64be99cfe9b25b7b0ba46cb3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x734,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209442118,24/07/2023 14:37:22,1690213042118,1,24/07/2023 16:37:22,135241,8,questionnaire-qh5e,,30837291,BLIND,9155928,,complete,,64be99cfe9b25b7b0ba46cb3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x734,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209402246,24/07/2023 14:36:42,1690213002246,1,24/07/2023 16:36:42,135241,8,questionnaire-qh5e,,30837327,BLIND,9155946,,complete,,64be9a641d08fcc630e2d046,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1439x716,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209413839,24/07/2023 14:36:53,1690213013839,1,24/07/2023 16:36:53,135241,8,questionnaire-qh5e,,30837327,BLIND,9155946,,complete,,64be9a641d08fcc630e2d046,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1439x716,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209413839,24/07/2023 14:36:53,1690213013839,1,24/07/2023 16:36:53,135241,8,questionnaire-qh5e,,30837327,BLIND,9155946,,complete,,64be9a641d08fcc630e2d046,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1439x716,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209413839,24/07/2023 14:36:53,1690213013839,1,24/07/2023 16:36:53,135241,8,questionnaire-qh5e,,30837327,BLIND,9155946,,complete,,64be9a641d08fcc630e2d046,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1439x716,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209413839,24/07/2023 14:36:53,1690213013839,1,24/07/2023 16:36:53,135241,8,questionnaire-qh5e,,30837327,BLIND,9155946,,complete,,64be9a641d08fcc630e2d046,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1439x716,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209413839,24/07/2023 14:36:53,1690213013839,1,24/07/2023 16:36:53,135241,8,questionnaire-qh5e,,30837327,BLIND,9155946,,complete,,64be9a641d08fcc630e2d046,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1439x716,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209413839,24/07/2023 14:36:53,1690213013839,1,24/07/2023 16:36:53,135241,8,questionnaire-qh5e,,30837327,BLIND,9155946,,complete,,64be9a641d08fcc630e2d046,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1439x716,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209413839,24/07/2023 14:36:53,1690213013839,1,24/07/2023 16:36:53,135241,8,questionnaire-qh5e,,30837327,BLIND,9155946,,complete,,64be9a641d08fcc630e2d046,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1920x1080,1439x716,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209471319,24/07/2023 14:37:51,1690213071319,1,24/07/2023 16:37:51,135241,8,questionnaire-qh5e,,30837379,BLIND,9155961,,complete,,64be99cfb66339a18478c46a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x880,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209500711,24/07/2023 14:38:20,1690213100711,1,24/07/2023 16:38:20,135241,8,questionnaire-qh5e,,30837379,BLIND,9155961,,complete,,64be99cfb66339a18478c46a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x880,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209500711,24/07/2023 14:38:20,1690213100711,1,24/07/2023 16:38:20,135241,8,questionnaire-qh5e,,30837379,BLIND,9155961,,complete,,64be99cfb66339a18478c46a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x880,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
4,1690209500712,24/07/2023 14:38:20,1690213100712,1,24/07/2023 16:38:20,135241,8,questionnaire-qh5e,,30837379,BLIND,9155961,,complete,,64be99cfb66339a18478c46a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x880,,Consent form,2,A,Page 1,11q6dt,1,,response,withdraw-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
5,1690209500712,24/07/2023 14:38:20,1690213100712,1,24/07/2023 16:38:20,135241,8,questionnaire-qh5e,,30837379,BLIND,9155961,,complete,,64be99cfb66339a18478c46a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x880,,Consent form,2,A,Page 1,11q6dt,1,,response,access-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
6,1690209500712,24/07/2023 14:38:20,1690213100712,1,24/07/2023 16:38:20,135241,8,questionnaire-qh5e,,30837379,BLIND,9155961,,complete,,64be99cfb66339a18478c46a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x880,,Consent form,2,A,Page 1,11q6dt,1,,response,sharing-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
7,1690209500712,24/07/2023 14:38:20,1690213100712,1,24/07/2023 16:38:20,135241,8,questionnaire-qh5e,,30837379,BLIND,9155961,,complete,,64be99cfb66339a18478c46a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x880,,Consent form,2,A,Page 1,11q6dt,1,,response,participation-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
8,1690209500713,24/07/2023 14:38:20,1690213100713,1,24/07/2023 16:38:20,135241,8,questionnaire-qh5e,,30837379,BLIND,9155961,,complete,,64be99cfb66339a18478c46a,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x880,,Consent form,2,A,,,,,5,,END,,,,,
1,1690209479668,24/07/2023 14:37:59,1690213079668,1,24/07/2023 16:37:59,135241,8,questionnaire-qh5e,,30837384,BLIND,9155955,,complete,,64be998a444faf85d833717d,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x633,,Consent form,2,A,,,,,5,,BEGIN,,,,,
2,1690209497980,24/07/2023 14:38:17,1690213097980,1,24/07/2023 16:38:17,135241,8,questionnaire-qh5e,,30837384,BLIND,9155955,,complete,,64be998a444faf85d833717d,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x633,,Consent form,2,A,Page 1,11q6dt,1,,response,read-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
3,1690209497980,24/07/2023 14:38:17,1690213097980,1,24/07/2023 16:38:17,135241,8,questionnaire-qh5e,,30837384,BLIND,9155955,,complete,,64be998a444faf85d833717d,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x633,,Consent form,2,A,Page 1,11q6dt,1,,response,email-consent,1,,read|email|withdraw|access|sharing|participation,Consent Form,4,object-5
