token,rating-human,specificity1,specificity2,specificity3,wn_type
techno,2.96,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
nothingness,1.74,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
belligerence,2.33,3.0987952340593092,3.097190304291201,2.142857142857143,abstract
timing,2.86,2.5931686948154526,2.545713750092716,1.8571428571428572,abstract
immaturity,1.81,2.573034717135231,2.523754031261543,1.5714285714285714,abstract
sterling,3.93,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
cornucopia,4.11,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
sundown,4.17,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
polyp,4.04,3.1893287943421993,3.195933412078814,2.428571428571429,abstract
surgery,4.34,3.4609294751908695,3.4921627354416525,2.571428571428571,abstract
coolness,2.67,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
humbug,1.57,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
detail,2.5,2.7742358153812323,2.7431999656679418,1.8571428571428572,abstract
flair,2.46,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
curve,4.41,2.3829562776723408,2.3164393539441663,1.7142857142857144,abstract
willpower,1.48,2.7742358153812323,2.7431999656679418,1.7142857142857144,abstract
quadruplet,4.36,3.0987952340593092,3.097190304291201,2.0,abstract
brilliance,2.39,3.0987952340593092,3.097190304291201,2.0,abstract
seediness,2.04,2.8271945532106395,2.8009609809283624,1.7142857142857144,abstract
squiggle,3.88,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
physique,3.65,2.663568277418121,2.622497139049156,1.7142857142857144,abstract
swirl,3.93,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
blessedness,1.58,3.0987952340593092,3.097190304291201,2.142857142857143,abstract
existence,1.54,2.276074869097953,2.199865981441692,1.5714285714285714,abstract
familiarization,1.9,3.0987952340593092,3.097190304291201,2.0,abstract
homestead,4.07,3.0987952340593092,3.097190304291201,2.0,abstract
southeast,3.8,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
vagrancy,2.71,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
gift,4.56,2.471330907500823,2.412827760320596,1.8571428571428572,abstract
tendency,1.83,2.4295424190319874,2.367249908213509,1.7142857142857144,abstract
macro,2.31,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
extremism,1.67,3.0987952340593092,3.097190304291201,2.0,abstract
imperialism,1.93,3.3703959149079794,3.3934196276540396,2.571428571428571,abstract
caliber,3.0,2.6045334524974173,2.5581090595129963,1.7142857142857144,abstract
emotionality,1.96,2.4734898379552304,2.4151824617317796,1.5714285714285714,abstract
thickness,3.37,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
bauble,3.23,3.0987952340593092,3.097190304291201,2.0,abstract
witchery,2.17,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
synchronicity,1.85,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
cartoon,4.33,2.8271945532106395,2.8009609809283624,1.7142857142857144,abstract
prevalence,1.82,2.8271945532106395,2.8009609809283624,1.7142857142857144,abstract
belongings,3.88,2.2650306326032443,2.1878202579439074,1.5714285714285714,abstract
specialness,1.52,2.8271945532106395,2.8009609809283624,1.7142857142857144,abstract
uncertainty,1.75,2.540209956995099,2.4879527348322954,1.5714285714285714,abstract
lynx,4.5,3.3703959149079794,3.3934196276540396,2.428571428571429,abstract
bleach,4.74,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
component,3.04,2.8761341333460875,2.8543383828758353,2.142857142857143,abstract
vastness,2.21,3.008261673776419,2.998447196503588,2.0,abstract
partiality,1.72,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
acquaintance,3.41,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
benevolence,1.63,3.008261673776419,2.998447196503588,2.0,abstract
retentiveness,1.71,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
embolism,2.89,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
justice,1.45,3.1601834977558143,3.1641452315054903,2.428571428571429,abstract
linguistics,2.63,2.7408077640213295,2.7067406718012887,2.142857142857143,abstract
potentiality,1.38,2.8647693756641224,2.841943073455555,1.8571428571428572,abstract
defilement,1.96,3.0987952340593092,3.097190304291201,2.0,abstract
urbanization,2.59,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
decibel,2.9,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
scorn,2.59,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
inclusion,2.21,2.7742358153812323,2.7431999656679418,1.7142857142857144,abstract
insistence,2.25,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
enormity,2.37,3.0987952340593092,3.097190304291201,2.0,abstract
incarceration,3.28,2.9177281134935296,2.8997040887159753,2.0,abstract
crispiness,3.36,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
self,3.1,3.0987952340593092,3.097190304291201,2.142857142857143,abstract
tribute,2.67,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
fig,4.97,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
grime,3.85,3.0987952340593092,3.097190304291201,2.0,abstract
environmentalism,2.38,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
stigmatism,2.86,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
headcount,3.85,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
acne,4.89,3.2798623546250893,3.2946765198664267,2.7142857142857144,abstract
handmaid,4.0,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
wit,1.93,2.374526751796189,2.307245441990298,1.5714285714285714,abstract
thimble,5.0,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
momentum,2.5,3.0987952340593092,3.097190304291201,2.0,abstract
taboo,1.67,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
payment,3.91,2.4724059120761384,2.4140002458852434,2.0,abstract
hindrance,2.07,2.6461274326448594,2.6034747653531367,1.8571428571428572,abstract
rasp,3.17,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
geriatrics,2.42,3.5514630354737595,3.5909058432292658,2.7142857142857144,abstract
tot,4.22,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
wits,1.76,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
fawn,4.3,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
bestiality,2.75,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
mayday,2.74,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
containment,3.33,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
illusion,2.48,2.844635397983901,2.819983354624382,2.0,abstract
dilemma,2.0,3.1893287943421993,3.195933412078814,2.2857142857142856,abstract
wizardry,2.6,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
corruption,2.39,2.9177281134935296,2.8997040887159753,2.0,abstract
extent,1.44,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
originality,1.86,2.7366609929277494,2.7022178731407496,1.7142857142857144,abstract
stereotype,2.0,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
relationship,2.8,2.4650603120790793,2.405988549777911,1.4285714285714286,abstract
strictness,1.91,3.0987952340593092,3.097190304291201,2.0,abstract
sophistication,1.92,3.008261673776419,2.998447196503588,2.0,abstract
story,3.3,2.573034717135231,2.523754031261543,1.5714285714285714,abstract
attribution,2.04,3.008261673776419,2.998447196503588,2.0,abstract
limitlessness,1.38,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
banter,2.85,2.8647693756641224,2.841943073455555,1.8571428571428572,abstract
brawn,2.79,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
infantilism,1.75,3.008261673776419,2.998447196503588,2.0,abstract
dime,4.85,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
hatefulness,1.62,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
inactivity,2.84,2.417660384164672,2.3542904151174797,1.5714285714285714,abstract
rheumatism,3.35,3.3703959149079794,3.3934196276540396,2.428571428571429,abstract
inch,4.37,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
thermodynamics,2.74,3.2798623546250893,3.2946765198664267,2.428571428571429,abstract
bigamy,2.64,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
insomnia,2.68,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
demos,3.21,2.4921805709097793,2.4355680629783927,1.5714285714285714,abstract
gag,4.37,2.6169821360584744,2.5716865847798127,1.7142857142857144,abstract
clef,4.35,2.844635397983901,2.819983354624382,2.0,abstract
gratefulness,2.17,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
emulation,2.12,3.0987952340593092,3.097190304291201,2.0,abstract
fin,4.76,3.0987952340593092,3.097190304291201,2.0,abstract
legality,1.77,2.7742358153812323,2.7431999656679418,1.7142857142857144,abstract
travesty,2.07,3.0987952340593092,3.097190304291201,2.0,abstract
embarrassment,2.43,2.754101837701011,2.7212402468367687,1.8571428571428572,abstract
shamelessness,1.48,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
righteousness,1.67,2.446097753169024,2.385306473519133,1.7142857142857144,abstract
virtuosity,1.72,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
cardiology,3.25,3.5514630354737595,3.5909058432292658,2.7142857142857144,abstract
crease,4.45,2.6045334524974173,2.5581090595129963,1.7142857142857144,abstract
fund,3.18,2.728742670512403,2.693581520379756,2.0,abstract
suppleness,2.84,3.0987952340593092,3.097190304291201,2.0,abstract
voice,4.13,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
hybrid,3.21,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
demineralization,2.11,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
impermanence,1.93,2.7742358153812323,2.7431999656679418,1.8571428571428572,abstract
profit,3.07,2.8231753955257335,2.7965773676154146,2.2857142857142856,abstract
lucidity,1.96,2.663568277418121,2.622497139049156,1.7142857142857144,abstract
rioting,3.79,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
dread,1.86,2.8271945532106395,2.8009609809283624,2.0,abstract
cipher,3.58,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
reorientation,1.73,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
hypotenuse,3.67,3.0987952340593092,3.097190304291201,2.0,abstract
ignorance,1.6,2.6837022550983427,2.644456857880329,1.7142857142857144,abstract
science,2.79,2.3052802035218276,2.2317196440625615,2.0,abstract
scowl,3.85,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
identity,2.0,2.6461274326448594,2.6034747653531367,1.5714285714285714,abstract
bullion,4.26,3.3703959149079794,3.3934196276540396,2.428571428571429,abstract
scorecard,4.61,3.0987952340593092,3.097190304291201,2.0,abstract
suddenness,2.15,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
chart,4.48,2.4921805709097793,2.4355680629783927,1.5714285714285714,abstract
unison,2.96,3.0987952340593092,3.097190304291201,2.0,abstract
gains,2.68,2.7366609929277494,2.7022178731407496,1.5714285714285714,abstract
bulge,3.92,2.8118106378437693,2.7841820581951344,2.0,abstract
future,1.86,2.5931686948154526,2.545713750092716,1.5714285714285714,abstract
fitness,3.11,2.6461274326448594,2.6034747653531367,1.7142857142857144,abstract
depth,3.11,2.7366609929277494,2.7022178731407496,1.8571428571428572,abstract
unworthiness,1.73,2.7366609929277494,2.7022178731407496,1.7142857142857144,abstract
winnings,2.97,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
surcharge,2.8,3.0987952340593092,3.097190304291201,2.142857142857143,abstract
blister,4.71,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
asthma,3.71,3.3703959149079794,3.3934196276540396,2.571428571428571,abstract
outspokenness,2.48,2.8271945532106395,2.8009609809283624,1.7142857142857144,abstract
redefinition,2.38,3.0987952340593092,3.097190304291201,2.0,abstract
blight,2.81,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
tiredness,2.68,2.630743517277989,2.5866958426199087,1.7142857142857144,abstract
worthiness,1.78,2.707515696341364,2.670429692567426,1.7142857142857144,abstract
independence,1.87,2.630743517277989,2.5866958426199087,1.7142857142857144,abstract
dibs,2.23,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
deformity,3.59,2.9448483723242296,2.929283601916457,2.2857142857142856,abstract
powers,1.77,2.3162361586234193,2.2436690808436506,1.5714285714285714,abstract
incantation,2.89,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
royalty,3.11,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
propriety,2.19,2.5640233982381204,2.5139255695193925,1.7142857142857144,abstract
counterproposal,2.55,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
innocence,1.89,2.8271945532106395,2.8009609809283624,1.7142857142857144,abstract
stake,4.21,2.540209956995099,2.4879527348322954,1.8571428571428572,abstract
meantime,1.87,2.7366609929277494,2.7022178731407496,1.5714285714285714,abstract
monotone,3.07,3.0987952340593092,3.097190304291201,2.0,abstract
recommendation,2.87,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
spillage,3.9,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
electronics,4.37,3.1893287943421993,3.195933412078814,2.428571428571429,abstract
glare,3.83,3.0987952340593092,3.097190304291201,2.0,abstract
optimism,1.48,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
exhilaration,2.26,2.9177281134935296,2.8997040887159753,2.0,abstract
farce,2.32,3.0987952340593092,3.097190304291201,2.0,abstract
hypotheses,1.86,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
cadence,2.7,2.8647693756641224,2.841943073455555,2.142857142857143,abstract
fuzziness,3.03,2.7742358153812323,2.7431999656679418,1.7142857142857144,abstract
stature,2.32,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
range,3.22,2.6950670127803074,2.6568521673006096,1.8571428571428572,abstract
typo,3.64,3.0987952340593092,3.097190304291201,2.0,abstract
hatred,2.0,2.5640233982381204,2.5139255695193925,1.8571428571428572,abstract
estate,4.11,2.6837022550983427,2.644456857880329,1.7142857142857144,abstract
prophecy,1.93,2.9448483723242296,2.929283601916457,2.2857142857142856,abstract
sociology,1.79,3.0458364962299025,3.0394292890307804,2.2857142857142856,abstract
tuberculosis,3.62,3.317437177078572,3.3356586123936194,2.7142857142857144,abstract
account,3.08,2.6545569585210105,2.6126686773070054,1.8571428571428572,abstract
shingles,4.47,3.641996595756649,3.6896489510168786,2.857142857142857,abstract
grounds,4.43,2.1070728420410996,2.0155389172879987,1.7142857142857144,abstract
professionalism,1.93,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
indenture,2.69,2.707515696341364,2.670429692567426,1.8571428571428572,abstract
freeware,2.88,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
hieroglyphics,4.08,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
hyperbole,2.35,3.0987952340593092,3.097190304291201,2.0,abstract
niceness,2.15,3.0987952340593092,3.097190304291201,2.0,abstract
contradiction,2.11,2.7366609929277494,2.7022178731407496,1.5714285714285714,abstract
allotment,2.88,2.8647693756641224,2.841943073455555,1.8571428571428572,abstract
pillar,4.77,2.9351689582667913,2.9187264624119944,2.142857142857143,abstract
colloquialism,1.88,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
pronunciation,2.54,2.540209956995099,2.4879527348322954,1.7142857142857144,abstract
shyness,2.0,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
extravagance,1.73,3.0987952340593092,3.097190304291201,2.0,abstract
pound,4.61,3.0987952340593092,3.097190304291201,2.0,abstract
amorality,1.64,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
tastelessness,1.64,3.0987952340593092,3.097190304291201,2.0,abstract
adeptness,1.89,2.7366609929277494,2.7022178731407496,1.7142857142857144,abstract
comedy,3.1,2.6950670127803074,2.6568521673006096,1.8571428571428572,abstract
melancholia,2.27,3.0987952340593092,3.097190304291201,2.0,abstract
bottleneck,3.97,3.0987952340593092,3.097190304291201,2.0,abstract
proposal,2.75,2.4650603120790793,2.405988549777911,1.5714285714285714,abstract
irony,1.59,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
policy,2.76,2.9023441981266593,2.882925165982747,2.142857142857143,abstract
dominance,2.53,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
swordsmanship,2.96,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
steadfastness,1.36,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
frostbite,4.33,3.1893287943421993,3.195933412078814,2.2857142857142856,abstract
wingspan,4.0,3.0987952340593092,3.097190304291201,2.0,abstract
sty,4.19,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
ethics,2.28,2.573034717135231,2.523754031261543,1.5714285714285714,abstract
alias,2.86,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
defiance,2.17,2.7742358153812323,2.7431999656679418,1.7142857142857144,abstract
privilege,1.93,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
moratorium,2.12,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
italic,3.79,3.0987952340593092,3.097190304291201,2.0,abstract
furtherance,1.68,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
bargain,2.59,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
repression,1.66,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
ambivalence,1.7,2.8271945532106395,2.8009609809283624,1.7142857142857144,abstract
repugnance,1.81,3.0987952340593092,3.097190304291201,2.0,abstract
guesswork,2.04,3.3703959149079794,3.3934196276540396,2.428571428571429,abstract
naughtiness,1.87,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
apology,2.86,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
cleavage,4.64,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
worldliness,1.79,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
unselfishness,1.7,3.0987952340593092,3.097190304291201,2.142857142857143,abstract
substructure,3.89,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
visualization,2.83,3.0987952340593092,3.097190304291201,2.0,abstract
companionship,2.45,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
scurvy,3.43,3.641996595756649,3.6896489510168786,2.857142857142857,abstract
hardship,1.79,2.728742670512403,2.693581520379756,2.0,abstract
east,3.04,3.0987952340593092,3.097190304291201,2.0,abstract
empathy,1.63,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
tabulation,2.7,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
chitchat,3.11,3.0987952340593092,3.097190304291201,2.0,abstract
dependency,1.93,2.6169821360584744,2.5716865847798127,1.5714285714285714,abstract
wakefulness,2.0,3.2269036167956826,3.2369155046060065,2.428571428571429,abstract
goods,4.26,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
daybreak,4.21,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
hue,3.66,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
pediatrics,2.97,3.4609294751908695,3.4921627354416525,2.7142857142857144,abstract
neuropathy,2.57,3.0987952340593092,3.097190304291201,2.2857142857142856,abstract
buzzword,2.82,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
rainbow,4.57,3.0987952340593092,3.097190304291201,2.0,abstract
grounding,2.56,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
sustainability,1.69,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
luck,1.33,2.4392218330894258,2.377807047717972,1.7142857142857144,abstract
immunity,2.07,2.663568277418121,2.622497139049156,1.7142857142857144,abstract
aid,3.1,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
unlikelihood,1.64,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
arachnophobia,2.59,3.5514630354737595,3.5909058432292658,2.7142857142857144,abstract
dividend,2.76,3.1601834977558143,3.1641452315054903,2.428571428571429,abstract
ounce,3.86,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
incompatibility,1.79,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
remembrance,2.4,3.0987952340593092,3.097190304291201,2.0,abstract
differentiation,2.16,2.888582816907144,2.8679159081426517,2.0,abstract
markup,2.7,3.3703959149079794,3.3934196276540396,2.428571428571429,abstract
gratification,1.78,2.9553029359470124,2.9406861812431675,2.0,abstract
version,1.7,3.008261673776419,2.998447196503588,2.0,abstract
torment,2.62,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
overage,2.43,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
precipitation,3.96,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
soulfulness,1.79,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
grouping,3.14,1.4693506852245348,1.3199883670574186,1.2857142857142856,abstract
mold,4.85,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
hump,4.36,2.8118106378437693,2.7841820581951344,2.0,abstract
disgustingness,2.14,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
diabetes,3.83,3.297303199398351,3.3136988935624463,2.7142857142857144,abstract
volumes,3.03,2.5931686948154526,2.545713750092716,1.4285714285714286,abstract
complaint,2.69,2.8647693756641224,2.841943073455555,2.0,abstract
flexibility,2.96,2.8271945532106395,2.8009609809283624,1.8571428571428572,abstract
mismatch,3.0,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
instability,2.0,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
passion,2.3,2.6837022550983427,2.644456857880329,1.7142857142857144,abstract
obscurity,1.63,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
isolationism,1.7,3.4609294751908695,3.4921627354416525,2.571428571428571,abstract
hoot,3.88,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
indecency,2.0,2.798049256624254,2.7691728003550384,1.8571428571428572,abstract
injury,4.0,2.6106095395977675,2.5647361237887347,2.142857142857143,abstract
maxim,2.46,2.798049256624254,2.7691728003550384,1.8571428571428572,abstract
basis,1.83,2.7366609929277494,2.7022178731407496,1.5714285714285714,abstract
masculinity,2.67,3.008261673776419,2.998447196503588,2.0,abstract
reply,2.96,2.7742358153812323,2.7431999656679418,1.7142857142857144,abstract
egomania,1.52,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
kinship,2.21,2.5555938723619693,2.5047316575655234,1.4285714285714286,abstract
grail,4.23,3.0987952340593092,3.097190304291201,2.0,abstract
breather,3.44,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
disinclination,1.65,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
rawness,2.36,3.0987952340593092,3.097190304291201,2.0,abstract
imperativeness,1.54,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
predicament,1.82,2.8271945532106395,2.8009609809283624,1.8571428571428572,abstract
neurobiology,2.42,3.2507170580387044,3.262888339293103,2.571428571428571,abstract
shovelful,3.92,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
slumber,3.32,2.798049256624254,2.7691728003550384,1.8571428571428572,abstract
demographics,2.28,3.0987952340593092,3.097190304291201,2.0,abstract
greasiness,3.73,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
testiness,2.07,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
solvency,1.89,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
balance,2.89,2.8271945532106395,2.8009609809283624,1.8571428571428572,abstract
postage,4.37,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
exaggeration,2.29,3.0987952340593092,3.097190304291201,2.0,abstract
indifference,1.85,2.8647693756641224,2.841943073455555,1.8571428571428572,abstract
lunchtime,3.79,3.3703959149079794,3.3934196276540396,2.428571428571429,abstract
frenzy,2.31,3.2269036167956826,3.2369155046060065,2.428571428571429,abstract
crisis,2.33,2.844635397983901,2.819983354624382,2.0,abstract
exobiology,2.84,3.4609294751908695,3.4921627354416525,2.571428571428571,abstract
copperplate,4.36,3.0987952340593092,3.097190304291201,2.0,abstract
hesitance,1.69,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
eloquence,1.88,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
comradeship,2.2,3.0987952340593092,3.097190304291201,2.0,abstract
nearsightedness,2.93,3.5514630354737595,3.5909058432292658,2.7142857142857144,abstract
windburn,3.86,3.641996595756649,3.6896489510168786,2.857142857142857,abstract
ambition,1.74,2.8271945532106395,2.8009609809283624,1.8571428571428572,abstract
kaleidoscope,4.79,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
reproof,2.24,2.6545569585210105,2.6126686773070054,1.8571428571428572,abstract
privacy,1.5,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
sexuality,2.61,2.798049256624254,2.7691728003550384,1.8571428571428572,abstract
connectivity,2.33,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
greenback,4.05,2.888582816907144,2.8679159081426517,2.142857142857143,abstract
dexterity,2.72,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
interim,2.5,2.7366609929277494,2.7022178731407496,1.5714285714285714,abstract
atonement,1.44,3.4609294751908695,3.4921627354416525,2.571428571428571,abstract
toll,3.54,3.3703959149079794,3.3934196276540396,2.428571428571429,abstract
checkbook,4.97,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
fare,4.11,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
suggestibility,1.79,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
nakedness,3.76,2.707515696341364,2.670429692567426,1.7142857142857144,abstract
convenience,2.04,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
indignation,2.37,3.008261673776419,2.998447196503588,2.0,abstract
sensuousness,2.04,3.0987952340593092,3.097190304291201,2.0,abstract
cryogenics,3.7,3.3703959149079794,3.3934196276540396,2.428571428571429,abstract
update,2.79,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
deflection,3.07,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
analog,2.67,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
reimbursement,2.85,3.116236078832571,3.1162126779872206,2.428571428571429,abstract
pellet,4.56,3.0987952340593092,3.097190304291201,2.0,abstract
emotionalism,1.92,2.4734898379552304,2.4151824617317796,1.5714285714285714,abstract
ledger,4.36,2.707515696341364,2.670429692567426,1.7142857142857144,abstract
phonetics,2.38,3.4609294751908695,3.4921627354416525,2.571428571428571,abstract
zest,2.27,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
duet,3.78,3.0987952340593092,3.097190304291201,2.142857142857143,abstract
mortification,2.38,3.0987952340593092,3.097190304291201,2.0,abstract
abstraction,1.57,2.5067819056351963,2.451493440965642,2.0,abstract
compartmentalization,2.39,3.0987952340593092,3.097190304291201,2.0,abstract
sizes,3.62,2.4650603120790793,2.405988549777911,1.7142857142857144,abstract
grandiosity,1.48,2.6837022550983427,2.644456857880329,1.5714285714285714,abstract
spoils,2.83,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
deviousness,1.46,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
relation,2.11,1.5299432091722793,1.3860753971560948,1.2857142857142856,abstract
sneakiness,2.0,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
mind,2.5,2.5931686948154526,2.545713750092716,1.5714285714285714,abstract
obstacle,3.48,2.798049256624254,2.7691728003550384,2.0,abstract
length,4.07,2.9448483723242296,2.6910067375287,2.2857142857142856,abstract
logics,1.79,3.1893287943421993,3.195933412078814,2.2857142857142856,abstract
interjection,2.47,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
viciousness,1.81,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
tidings,2.8,2.7366609929277494,2.7022178731407496,1.7142857142857144,abstract
